prod-descr;prod-marca;prod-detalhe;prod-fps;toque seco;todos os tipos de pele;resistente à água;rápida absorção;textura leve;ação antioxidante;controle de oleosidade;possui textura;radicais livres;ácido hialurônico;efeito matte;oil free;oil control;pele oleosa;linhas de expressão;previne o envelhecimento;alta cobertura;previne rugas;uso diário;dermatologicamente testado;textura ultraleve;water gel
NIVEA SUN Protetor Solar Facial Tripla Proteção Loção Pele Radiante FPS50 40ml;BDF NIVEA;Descrição do produto O que é o NIVEA Sun Facial Tripla Proteção Solar Loção Pele Radiante FPS 50? É um protetor solar facial com fórmula ultraleve e alta proteção solar. Com FPS 50, ele oferece um triplo combate contra raios UVA/UVB, radicais livres causados pela poluição e luz visível. Além disso, hidrata as áreas secas da pele, proporcionando uma aparência mais uniforme em apenas 2 semanas. Sua textura ultraleve e alto poder antioxidante não interferem na duração da maquiagem. Dermatologicamente testado, é produzido na Tailândia. Proteja sua pele dos danos causados pelo sol com o NIVEA Sun Facial Tripla Proteção Loção Pele Radiante FPS 50.;50;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0
NIVEA Hidratante Facial Beleza Radiante 7 em 1 100g - 7 benefícios em 1 potinho: reduz marcas escurecidas, controla oleosidade, uniformiza, ilumina, hidrata, proteção UVA/UVB e efeito matte;Beiersdorf;Descrição do produto O que é? O NIVEA Hidratante Facial 7 em 1 Beleza Radiante é um creme hidratante desenvolvido especialmente para atender às necessidades da pele negra. Sua fórmula única contém ingredientes como Ácido Hialurônico, Extrato de Pérolas e Cúrcuma, que proporcionam benefícios incríveis para a pele. Para que serve o NIVEA Hidratante Facial 7 em 1 Beleza Radiante? Este hidratante oferece 7 benefícios em 1 só produto: reduz a aparência de marcas escurecidas, controla a oleosidade, uniformiza o tom de pele, ilumina, hidrata, possui proteção UVA/UVB e proporciona um efeito matte. Sua textura leve e de rápida absorção permite uma aplicação diária no rosto limpo, evitando o contato com os olhos. Experimente o Hidratante Facial 7 em 1 Beleza Radiante e desfrute de uma pele radiante, saudável e protegida todos os dias.;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
NIVEA PROT SOL FACIAL T.SECO FPS70 40ML + NIVEA CREME FACIAL ANTISSINAIS 100G;Beiersdorf;Descrição do produto NIVEA SUN Protetor Solar Facial Toque Seco Antissinais FPS 70 é um produto revolucionário no cuidado com a pele Este protetor solar não é apenas uma barreira contra os raios UVA/UVB, mas também uma defesa poderosa contra o envelhecimento precoce da pele. Para que serve? Com um FPS 70, ele oferece uma proteção excepcional, garantindo proteção contra danos causados pelo sol, prevenindo o surgimento de rugas e outros sinais de envelhecimento. Sua fórmula não é oleosa, o que significa que controla o brilho excessivo, deixando sua pele suave e com um aspecto saudável. NIVEA Creme Facial Antissinais é um hidratante facial diário que reduz sinais e linhas de expressão. Para que serve? Com uma fórmula leve e de rápida absorção, este creme proporciona uma hidratação intensa de até 30 horas e o mais importante: sem deixar a pele com aspecto oleoso. Por possuir ingredientes hidro nutrientes e Vitamina E, NIVEA Creme Facial Antissinais previne as rugas, melhora a cicatrização e ainda protege a pele contra os raios UVA/UVB.;70;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
NIVEA SUN PROTETOR SOLAR PROTECT & HIDRATA FPS50 200ML + PROT SOL FACIAL T.SECO FPS70 40ML;Beiersdorf;Descrição do produto NIVEA SUN Protetor Solar Protect & Hidrata FPS 50 é um produto essencial para cuidar da sua pele durante a exposição solar. Para que serve? Com uma fórmula inovadora, este protetor solar combina hidratação intensa com uma proteção altíssima contra os raios solares. Sua textura leve e de rápida absorção proporciona um toque seco, evitando a oleosidade indesejada. NIVEA SUN Protetor Solar Facial Toque Seco Antissinais FPS 70 é um produto revolucionário no cuidado com a pele Este protetor solar não é apenas uma barreira contra os raios UVA/UVB, mas também uma defesa poderosa contra o envelhecimento precoce da pele. Para que serve? Com um FPS 70, ele oferece uma proteção excepcional, garantindo proteção contra danos causados pelo sol, prevenindo o surgimento de rugas e outros sinais de envelhecimento. Sua fórmula não é oleosa, o que significa que controla o brilho excessivo, deixando sua pele suave e com um aspecto saudável.;50;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
NIVEA SUN Protetor Solar Facial Beauty Expert Sensitive FPS 60 50g;Beiersdorf;Descrição do produto O que é? NIVEA SUN Facial Beauty Expert Sensitive FPS 60 é um protetor solar de muito alta proteção que não possui perfumes, corantes e conservantes em sua fórmula, sendo ideal para as peles sensíveis. Para que serve? Desenvolvido especialmente para a pele delicada do rosto, este protetor solar oferece proteção por dentro* e por fora contra os raios UVA/UVB. Além de ajudar a proteger contra os efeitos causados pela luz visível, protege também contra o envelhecimento prematuro da pele causado pelo sol. Com uma fórmula de textura leve e 0% de sensação pegajosa, não obstrui os poros¹ e conta com um poderoso efeito antioxidante natural. *Contém Licochalcona A, um antioxidante que atua a nível celular e auxilia na redução do estresse oxidativo da pele induzido pela exposição à luz visível e à poluição. ¹ teste de percepção confirmado por 35 voluntários. Benefícios e diferenciais: - O FPS 60 garante muito alta proteção solar - Sem perfume, corantes e conservantes - Proteção por dentro* e por fora - Não obstrui os poros¹ - Dermatologicamente e oftalmologicamente testado - Fórmula de textura leve e 0% pegajosa - Previne o envelhecimento da pele - Desenvolvido especialmente para pele sensível - Poderoso efeito antioxidante natural;60;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
NIVEA SUN Protetor Solar Facial Fluido Spot Control Luminous 630® FPS60 40ml;Beiersdorf;Descrição do produto O que é? NIVEA SUN Protetor Solar Facial Fluido Spot Control Luminous 630® FPS 60 é um protetor solar de muita alta proteção que previne e reduz visivelmente manchas e marcas escurecidas causadas pelo sol. Para que serve? Desenvolvido especialmente para a pele delicada do rosto, este protetor solar promove proteção imediata de curto e longo prazo contra os efeitos dos raios UVA e UVB, prevenindo o envelhecimento precoce da pele. Enriquecido com ácido hialurônico e vitamina E, garante efeito revigorante e hidratante na pele. Com textura leve e fórmula não oleosa e não pegajosa, uniformiza o tom da pele deixando uma aparência ainda mais iluminada. Este protetor solar conta também com Luminous 630®, um ingrediente que atua em nível celular e que é resultado de pesquisas minuciosas realizadas durante 10 anos. Em 4 semanas, os resultados de uma pele uniforme e iluminada são visíveis¹. ¹ Teste de percepção com 45 voluntárias. Benefícios e diferenciais: - FPS 60 garante muito alta proteção solar - Efeito revigorante - Com Luminous 630® - Enriquecido com ácido hialurônico e vitamina E - Fórmula não oleosa - Fluido solar leve e não pegajoso - Previne o envelhecimento precoce da pele - Pele uniforme e iluminada em 4 semanas¹ - Previne e reduz visivelmente manchas e marcas escurecidas causadas pelo sol ¹ Teste de percepção com 45 voluntárias.;60;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
NIVEA SUN Protetor Solar Facial Toque Seco Antissinais FPS30 40ml;Beiersdorf;Descrição do produto O que é? Protetor solar facial com textura leve e toque seco. Deixa a pele macia e ainda previne o envelhecimento. Confira +detalhes! Para que serve o Protetor Solar Facial Nivea Sun Toque Seco? Além de oferecer alta proteção dos raios UVA/UVB, ainda controla o brilho e deixa a pele radiante. Perfeito para ser usado antes da maquiagem. Benefícios e diferenciais - FPS 30 garante alta proteção solar - Não deixa a pele oleosa - Textura ultra leve - Resistente à água Como usar o Protetor Solar Facial Nivea Sun Toque Seco? Agite bem antes de usar. Antes da exposição ao sol, aplicar no rosto. Reaplique o produto a cada 2h ou depois de transpiração excessiva ou mergulho na água. Uma unidade de embalagem contém 40ml Precauções: • Aplique abundantemente antes da exposição ao sol. • Reaplicar sempre, após sudorese intensa, nadar ou banhar-se, secar-se com toalha e durante a exposição ao sol. • É necessária a reaplicação do produto para manter a sua efetividade. • Ajuda a prevenir as queimaduras solares. • Evitar exposição ao sol das 10 às 16 horas. • Evite exposição prolongada das crianças ao sol. • Para crianças menores de 6 (seis) meses, consultar um médico. • Se a quantidade aplicada não for adequada, o nível de proteção será significativamente reduzido. • Oferece alta proteção contra queimaduras solares e é indicado para pele muito sensível a queimadura solar. • Filtros solares em contato com o tecido podem causar manchas. Cuidados: Uso externo. Este produto não oferece nenhuma proteção contra insolação. Evite contato com os olhos e boca. Em caso de irritação, suspenda o uso e procure orientação médica. Manter fora do alcance de crianças e em local seco e fresco. Dermatologicamente testado. *Causado pela exposição solar/radiação.;30;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0
NIVEA SUN Protetor Solar Fluido Facial Tripla Proteção Controle de Oleosidade FPS 65 40ml;Beiersdorf;Descrição do produto O que é? O novo Protetor Solar NIVEA Tripla Proteção Fluido Controle de Oleosidade tem fórmula ultraleve e muito alta proteção solar. FPS 65 protege dos raios UVA/UVB, combate radicais livres causados pela poluição, ainda controla brilho e oleosidade deixando a pele mais suave e macia. Para que serve? Cuidado diário intensivo de triplo combate contra raios UVA/UVB, radicais livres causados pela luz visível e poluição. Fórmula ultraleve controla o brilho e a oleosidade, deixando a pele suave e macia. Uniformiza o tom da pele em apenas 1 semana de uso, reduz a aparência dos poros, previne o surgimento de espinhas e promove efeito matte por 12 horas. Extra resistência à água e ao suor. Não interfere na duração da maquiagem. Benefícios e diferenciais - FPS 65 Alta Proteção Solar - Protege da luz visível e dos radicais livres causados pela poluição - Fórmula fluida de rápida absorção - Uniformiza o tom da pele em 1 semana de uso - Efeito matte por 12 horas - Controle de brilho e oleosidade para uma pele mais suave e macia - Previne o surgimento de espinhas - Reduz aparência dos poros - Não interfere na duração da maquiagem - Extra resistência à água e ao suor Como usar? Agite antes de usar. Aplique abundantemente antes da exposição ao sol. Reaplique o produto a cada 2hrs ou depois de transpiração excessiva ou mergulho na água. DICA: Oferece muito alta proteção contra queimaduras solares e é indicado para pele extremamente sensível à queimadura solar. CUIDADO: Filtros solares em contato com o tecido podem causar manchas. Uma unidade contém 40ml;65;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0
Protetor Solar Acnezil FPS 30 60g;Cimed;Descrição do produto Cimed Acnezil Prot Solar Fps30 Oil Control 60g;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Protetor Solar Facial FPS30 Base Morena Nupill 30g, Nupill, Marom Claro;Condor Brasil;Descrição do produto Protege seu Rosto do sol e Ainda atua como base. Previne o envelhecimento precoce da pele causado por raios solares, Corrige pequenas imperfeições e uniformiza o tom da pele. Alto poder de Hidratação.;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Cenoura e Bronze Kit Protetor Solar Corpo Fps 30 110Ml + Facial Fps 50 50G;Coty;Descrição do produto Esse Kit Cenoura & Bronze é perfeito para seus cuidados diários com o sol. O Protetor Solar Cenoura e Bronze FPS 30 maximiza a proteção criando uma camada na pele contra os raios solares.;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Cenoura e Bronze Protetor Solar Facial Fps70 - 50 g;Coty;Descrição do produto Você sabia que é possível comprar seu Protetor Solar Facial na Amazon.com.br? Proteger a pele mesmo quando não estamos diretamente expostos aos raios solares é um desafio diário. Por isso, precisamos contar com um protetor solar de qualidade para nos ajudar a preservar o colágeno da pele, evitando o envelhecimento precoce e a perda de firmeza e elasticidade. Na Amazon você encontra os melhores produtos para o cuidado pessoal, inclusive o Protetor Solar Facial Diário da Cenoura & Bronze FPS 70. O protetor facial protege a sua pele contra a ação danosa da radiação solar UVA e UVB, além de evitar vermelhidão, ardência e rugas causadas pela exposição solar. Indicado para todos os tipos de pele, esse protetor fator 70 tem toque seco, ação hidratante, textura suave e rápida absorção. O Protetor Solar Facial Diário da Cenoura & Bronze também possui bico dosador para uma aplicação mais delicada. Os produtos da Cenoura & Bronze possuem a tecnologia inovadora Preserva o Colágeno, que minimiza os danos mais profundos na pele causados pelos raios infravermelhos graças à sua ação antioxidante. Compre online na Amazon os melhores produtos para facilitar o seu dia a dia. Aqui você encontra ótimos preços e FRETE GRÁTIS se for cliente Prime. Você não pode perder.;70;1;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Protetor Solar Facial Cenoura & Bronze Fps 30 50G;Coty;Descrição do produto O uso do protetor solar é muito importante, pois ele ajuda a combater o câncer de pele, que pode ser causado pelo longo período de exposição ao sol. Além de evitar a insolação, queimaduras, manchas, envelhecimento precoce, flacidez, lesões, perda de firmeza, elasticidade e muitas outras complicações. Dermatologistas recomendam o uso de protetor solar facial diariamente. Para oferecer proteção ao longo do dia e não ficar oleoso e melado, o ideal é usar um protetor toque seco. O Protetor Solar Facial Cenoura & Bronze Fps 30 é uma excelente opção para uso diário. O Protetor Solar Facial Cenoura & Bronze Fps 30 protege a sua pele contra a ação danosa causada pela radiação solar UVA e UVB. Indicado para todos os tipos de pele, o produto tem toque seco, ação hidratante, textura suave e rápida absorção. Possui bico dosador para uma aplicação mais delicada. Os produtos de proteção solar de Cenoura & Bronze possuem a tecnologia inovadora Preserva o Colágeno, que minimiza os danos mais profundos na pele causados pelos raios infravermelhos, devido à ação antioxidante do produto. Isso acontece mesmo quando não estamos diretamente expostos ao sol. Protege contra a vermelhidão, ardência e rugas causadas pela exposição solar. Além disso, contém ativos de cenoura e vitamina E Compre online na Amazon os melhores protetores solares e bronzeadores. Aqui na Amazon você encontra ótimos preços e FRETE GRÁTIS se for cliente Prime.;30;1;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
Protetor Solar Facial Cenoura e Bronze Fps50 50G, Cenoura e Bronze;Coty;Descrição do produto Protetor Solar Facial Cenoura e Bronze Fps50 50G, Cenoura e Bronze;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Dermage Photoage Water FPS 50;Dermage;DESCRIÇÃO Filtro solar aquoso Photoage Water Com FPS50 e PPD20 de rápida absorção e toque seco. BENEFÍCIOS FPS50 e PPD / FPUVA 20 Cobertura imperceptível Película de proteção invisível Toque seco Textura Acqua Fluid de rápida absorção Proteção solar de alto espectro contra raios UVA e UVB Indicado para pele sensível a filtro solar químico SUGESTÃO DE USO Pessoal;50;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Creme Facial Eucerin Anti-Pigment Noite 50ml;Eucerin;DESCRIÇÃO Anti-Pigment Noite é um clareador de pele da linha Anti-Pigment Eucerin, testado e desenvolvido para enzima humana, que trás o ativo revolucionário Thiamidol patenteado que reduz a hiperpgmentação na pele. Sua fórmula foi clinicamente e dermatologicamente comprovada para reduzir e prevenir o reaparecimento da hiperpigmentação. Contém também o Dexpantenol, ativo conhecido por contribuir para a renovação natural da pele durante a noite e o fortalecimento da barreira mantendo a pele hidratada. O creme para a noite é indicado para o cuidado da pele e os primeiros resultados são visíveis a partir de 2 semanas e melhoram continuamente com o uso regular, deixando a pele uniforme e radiante. Para todos os tipos de pele com hiperpigmentação, o creme para uso noturno e ação hidratante e renovadora. BENEFÍCIOS Reduz efetivamente a hiperpigmentação e previne o seu reaparecimento. A fórmula com Dexpantenol ajuda no processo de renovação natural das células da superfície da pele durante a noite. SUGESTÃO DE USO Aplique o produto Anti-Pigment Noite à noite, no rosto previamente limpo, massageando suavemente.;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Eucerin Protetor Solar Facial - Sun Fluido Anti-Idade Fps 50 50Ml;Eucerin;DESCRIÇÃO Eucerin Sun Anti-Idade FPS 50 é um produto da linha Eucerin Sun, testado e desenvolvido para oferecer proteção solar inovadora com ADVANCED SPECTRAL TECHNOLOGY, sistema de filtros UVA/UVB fotoestáveis e proteção biológica das células - O antioxidante Licochalcona A protege as camadas mais profundas da epiderme e combate os radicais livres causados pela exposição à luz visível, enquanto o Ácido Glicirretínico que ajuda na renovação dos mecanismos de defesa naturais do DNA celular. Além disso, a fórmula com cadeias longas e curtas de Ácido Hialurônico hidrata a pele intensamente e reduz visivelmente as rugas do rosto e colo. O produto é indicado para todos os tipos de pele. BENEFÍCIOS Protege a pele de queimaduras solares, reduz o risco de danos induzidos pelo sol e auxilia no preenchimento de rugas. SUGESTÃO DE USO Aplique abundantemente 30 minutos antes da exposição ao sol e sempre que necessário. Reaplicar sempre, após sudorese intensa, nadar ou banhar-se, secar-se com toalha e durante a exposição ao sol. Se a quantidade aplicada não for adequada, o nível de proteção será significativamente reduzido. Oferece muito alta proteção contra queimaduras solares e é indicado para pele extremamente sensível a queimadura solar. Para crianças menores de 6 meses, consultar um médico. Pode causar manchas em tecidos.;50;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
Eucerin Sun Hydro Fluid FPS60 50ml;Eucerin;DESCRIÇÃO Eucerin Sun Hidro Fluído foi desenvolvido para todos os tipos de pele. O produto tem 0% Resíduos, 0% Pegajoso e 0% Oleoso. 89% dos consumidores sentem a hidratação imediata na pele, além do aumento de 25% de hidratação. 100% afirmam que espalha facilmente. BENEFÍCIOS EUCERIN® HYDRO FLUID FPS 60 ? Para todos os tipos de pele, inclusive as oleosas. ? Fórmula fluida ultra leve ? Acabamento invisível para uso diário ? Não pegajoso, não oleoso e não deixa resíduos brancos na pele SUGESTÃO DE USO Eucerin Sun Hidro Fluído foi desenvolvido para todos os tipos de pele. O produto tem 0% Resíduos, 0% Pegajoso e 0% Oleoso. 89% dos consumidores sentem a hidratação imediata na pele, além do aumento de 25% de hidratação. 100% afirmam que espalha facilmente.;60;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
Eucerin Sun Pigment Control FPS 60 Protetor Solar Facial 50ml 50ml;Eucerin;DESCRIÇÃO Eucerin Sun Pigment Control FPS 60 é um produto da linha Eucerin Sun, testado e desenvolvido para oferecer proteção solar inovadora com ADVANCED SPECTRAL TECHNOLOGY, sistema de filtros UVA/UVB fotoestáveis e proteção biológica das células - O antioxidante Licochalcona A protege as camadas mais profundas da epiderme e combate os radicais livres causados pela exposição à luz visível, enquanto o Ácido Glicirretínico que ajuda na renovação dos mecanismos de defesa naturais do DNA celular. A fórmula é ainda enriquecida com Thiamidol, um ativo eficaz e patenteado que atua na causa raiz da hiperpigmentação. Ele reduz visivelmente áreas hiperpigmentadas com o tempo e, quando usado regularmente, impede seu reaparecimento. BENEFÍCIOS Protege a pele de queimaduras solares e reduz o risco de danos induzidos pelo sol. Previne, controla e combate a hiperpigmentação. SUGESTÃO DE USO Aplique abundantemente 30 minutos antes da exposição ao sol e sempre que necessário. Reaplicar sempre, após sudorese intensa, nadar ou banhar-se, secar-se com toalha e durante a exposição ao sol. Se a quantidade aplicada não for adequada, o nível de proteção será significativamente reduzido. Oferece muito alta proteção contra queimaduras solares e é indicado para pele extremamente sensível a queimadura solar. Para crianças menores de 6 meses, consultar um médico. Pode causar manchas em tecidos.;60;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
Eucerin Sérum Facial Anti-Pigment - Dual Sérum 30Ml;Eucerin;DESCRIÇÃO Anti-Pigment Dual Sérum é um clareador da linha Anti-Pigment Eucerin, testado e desenvolvido para enzima humana, que trás o ativo revolucionário Thiamidol patenteado, que reduz a hiperpigmentação da pele. Sua fórmula foi clínica e dermatologicamente comprovada para reduzir e prevenir o reaparecimento da hiperpigmentação. Além de possuir Ácido Hialurônico concentrado, responsável por realizar o preenchimento de rugas e melhorar a qualidade da pele, devolvendo a luminosidade. O Sérum clareador de pele é indicado para cuidado de pele que possui hiperpigmentação, trazendo resultados visíveis a partir de 2 semanas. Para todos os tipos de pele com hiperpigmentação, com ação anti-idade. BENEFÍCIOS Resultados visíveis a partir de 2 semanas, uniformizando a tonalidade da pele e reduzindo a hiperpigmentação. SUGESTÃO DE USO Aplique o produto Anti-pigment Dual Serum duas vezes ao dia no rosto previamente limpo e massageie suavemente na pele. Faça no máximo 4 aplicações de produtos com Thiamidol por dia.;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Eucerin, Protetor Solar Facial Oil Control Tinted com Cor FPS70 50g;Eucerin;"DESCRIÇÃO Eucerin Sun Oil Control Tinted Claro FPS 70 é testado e desenvolvido para oferecer proteção solar inovadora com ADVANCED SPECTRAL TECHNOLOGY, que é composto por um sistema de filtros UVA/UVB fotoestáveis; proteção biológica das células e antioxidante Licochalcona A protege as camadas mais profundas da epiderme e combate os radicais livres causados pela exposição à luz visível; Fórmula com pigmentos para uma dupla ação: Alta cobertura natural e imediata das imperfeições e impurezas da pele. Promove a defesa adicional contra a luz visível. Promove 12h no controle do brilho e oleosidade, alta cobertura e não transfere a cor. Proteção solar diária para pele mista, oleosa e acneica. Controle prolongado da oleosidade com efeito matificante de longa duração. Alta cobertura e não transfere a cor. BENEFÍCIOS Proteção solar diária para pele mista, oleosa e acneica. Controle prolongado da oleosidade com efeito matificante de longa duração. Alta cobertura e não transfere a cor. SUGESTÃO DE USO Aplique abundantemente 30 minutos antes da exposição ao sol e sempre que necessário. Reaplicar sempre, após sudorese intensa, nadar ou banhar-se, secar-se com toalha e durante a exposição ao sol. Se a quantidade aplicada não for adequada, o nível de proteção será significativamente reduzido. Oferece muito alta proteção contra queimaduras solares e é indicado para pele extremamente sensível a queimadura solar. Para crianças menores de 6 meses, consultar um médico. Pode causar manchas em tecidos.";70;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0
Eucerin, Protetor Solar Facial Oil Control Tinted com Cor FPS70 50g;Eucerin;"DESCRIÇÃO Eucerin Sun Oil Control Tinted Média FPS 70 é testado e desenvolvido para oferecer proteção solar inovadora com ADVANCED SPECTRAL TECHNOLOGY, que é composto por um sistema de filtros UVA/UVB fotoestáveis; proteção biológica das células e antioxidante Licochalcona A protege as camadas mais profundas da epiderme e combate os radicais livres causados pela exposição à luz visível; Fórmula com pigmentos para uma dupla ação: Alta cobertura natural e imediata das imperfeições e impurezas da pele. Promove a defesa adicional contra a luz visível. Promove 12h no controle do brilho e oleosidade, alta cobertura e não transfere a cor. Proteção solar diária para pele mista, oleosa e acneica. Controle prolongado da oleosidade com efeito matificante de longa duração. Alta cobertura e não transfere a cor. BENEFÍCIOS Proteção solar diária para pele mista, oleosa e acneica. Controle prolongado da oleosidade com efeito matificante de longa duração. Alta cobertura e não transfere a cor. SUGESTÃO DE USO Aplique abundantemente 30 minutos antes da exposição ao sol e sempre que necessário. Reaplicar sempre, após sudorese intensa, nadar ou banhar-se, secar-se com toalha e durante a exposição ao sol. Se a quantidade aplicada não for adequada, o nível de proteção será significativamente reduzido. Oferece muito alta proteção contra queimaduras solares e é indicado para pele extremamente sensível a queimadura solar. Para crianças menores de 6 meses, consultar um médico. Pode causar manchas em tecidos.";70;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0
Eucerin, Protetor Solar Facial Pigment Control Tinted com Cor FPS70 50g;Eucerin;DESCRIÇÃO Eucerin Sun Pigment Control Tinted Claro FPS 70 é um produto da linha Eucerin Sun, testado e desenvolvido para oferecer proteção solar inovadora com ADVANCED SPECTRAL TECHNOLOGY, sistema de filtros UVA/UVB fotoestáveis e proteção biológica das células - O antioxidante Licochalcona A protege as camadas mais profundas da epiderme e combate os radicais livres causados pela exposição à luz visível, enquanto o Ácido Glicirretínico que ajuda na renovação dos mecanismos de defesa naturais do DNA celular. A fórmula é ainda enriquecida com Thiamidol, um ativo eficaz e patenteado que atua na causa raiz da hiperpigmentação. Ele reduz visivelmente áreas hiperpigmentadas com o tempo e, quando usado regularmente, impede seu reaparecimento. Além de conter uma combinação de pigmentos que trazem a uniformização imediata da pele com alta cobertura natural. BENEFÍCIOS Reduz e controla a hiperpigmentação causada pelo sol, uniformizando o tom da pele. Previne as manchas causadas pela exposição solar e o seu reaparecimento. SUGESTÃO DE USO Aplique abundantemente 30 minutos antes da exposição ao sol e sempre que necessário. Reaplicar sempre, após sudorese intensa, nadar ou banhar-se, secar-se com toalha e durante a exposição ao sol. Se a quantidade aplicada não for adequada, o nível de proteção será significativamente reduzido. Oferece muito alta proteção contra queimaduras solares e é indicado para pele extremamente sensível a queimadura solar. Para crianças menores de 6 meses, consultar um médico. Pode causar manchas em tecidos.;70;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0
Sérum Facial Clareador Eucerin Anti-Pigment Dual Serum 30ml;Eucerin;DESCRIÇÃO Anti-Pigment Dual Sérum é um clareador da linha Anti-Pigment Eucerin, testado e desenvolvido para enzima humana, que trás o ativo revolucionário Thiamidol patenteado, que reduz a hiperpigmentação da pele. Sua fórmula foi clínica e dermatologicamente comprovada para reduzir e prevenir o reaparecimento da hiperpigmentação. Além de possuir Ácido Hialurônico concentrado, responsável por realizar o preenchimento de rugas e melhorar a qualidade da pele, devolvendo a luminosidade. O Sérum clareador de pele é indicado para cuidado de pele que possui hiperpigmentação, trazendo resultados visíveis a partir de 2 semanas. Para todos os tipos de pele com hiperpigmentação, com ação anti-idade. BENEFÍCIOS Resultados visíveis a partir de 2 semanas, uniformizando a tonalidade da pele e reduzindo a hiperpigmentação. SUGESTÃO DE USO Aplique o produto Anti-pigment Dual Serum duas vezes ao dia no rosto previamente limpo e massageie suavemente na pele. Faça no máximo 4 aplicações de produtos com Thiamidol por dia.;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Protetor Solar Corporal 150g - FPS 50, UVA/UVB;Fareva;Descrição do produto um protetor solar corporal FPS 50, que é resistente à água, suor e areia. tem uma textura deliciosa, que, além de proteger da radiação UVA/UVB, vai deixar a pele macia, hidratada e iluminada. tem toque seco e rápida absorção, garantindo conforto na pele sem deixar resíduos esbranquiçados e sem deixar a pele pegajosa.;50;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Protetor Solar Labial fps30 5,7g Sallve;Fareva;Descrição do produto Protetor Solar Labial fps30 5,7g;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Protetor com Cor FPS60 40g cor 40 - Sallve;Fareva;Descrição do produto Protetor com Cor FPS60 40g cor 40;60;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sallve Limpador Enzimático Em Pó 30G - Papaína;Fareva;Descrição do produto um limpador enzimático facial em pó, que vira uma espuma deliciosa em contato com a água e a fricção das mãos, unindo limpeza profunda a uma poderosa e gentil esfoliação enzimática, que pode ser feita todo dia. logo no primeiro uso, limpa profundamente, uniformiza a textura, deixa pele macia e com aparência de poros reduzida. ele também: desobstrui poros, reduz cravos em 7 dias e ajuda no controle da oleosidade.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sallve Protetor Solar 40G - Fps 60 Uva/Uvb;Fareva;Descrição do produto NOVA EMBALAGEM E NOVA VOLUMETRIA protetor solar para o rosto com acabamento hidratante e invisível na pele. fórmula única que oferece uma multi defesa: além da alta proteção contra UVA/UVB, ele também protege sua pele contra os danos da luz azul e visível, infravermelho e poluição. com vitamina E e carnosina, tem ação antioxidante, que previne os sinais do tempo, e ação antiglicante, que ajuda a preservar o colágeno da sua pele. não-comedogênico e sem álcool, deixa um toque macio combinado com o viço incrível, sem esfarelar.;60;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
